experience,egg,mandible,hardhat,knight,papillosaur,startLife,hasGlove,hasGlove2,hasBomb,pitfalls,spikes,grass,whiteRock,inside,surface,finished,swordHits,bombUsage,explodeHits,thrownHits,time,dirChange,lifeLost,clangs,uselessKeys,moving,standing,percStanding,avgAggro,killEgg,killMandible,killHardhat,killKnight,free,freezed,grabbing,hurt,stairs,loading,spin,swing,tap,carry,lift,treasure,useItem,falling,backOnFeet,prediction,intention,reported
1,0,0,0,0,0,24,0,0,1,0,0,4,0,0,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,3.049899625296,1
1,2,1,0,0,0,24,0,0,1,0,0,0,0,0,284,1,9,0,0,0,13,12,4,0,0,28,37,0.56923076923077,0.86153846153846,2,1,0,0,8,0,0,2,0,0,0,23,0,0,0,0,0,0,0,3.20606,3.0725307871002,3
1,0,3,1,0,0,20,0,0,1,0,0,0,0,0,268,1,12,1,0,0,20,27,6,0,0,51,51,0.5,1.0196078431373,0,3,1,0,14,0,0,3,0,0,0,36,0,0,0,0,1,0,0,3.5378088235294,4.0172775577376,3
1,2,0,1,3,0,18,0,0,1,0,0,0,4,0,288,1,18,0,0,0,22,19,2,6,0,40,69,0.63302752293578,1.1376146788991,2,0,1,3,13,0,0,1,0,1,1,48,0,0,0,0,0,0,0,4.0041688073394,5.037783578379,3
1,0,0,0,0,0,16,1,0,1,0,0,0,4,0,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.83865680376,1
1,1,1,0,0,0,20,1,0,1,0,0,4,0,0,324,1,4,0,0,1,10,19,4,0,0,25,25,0.5,0.86,1,1,0,0,6,0,0,2,0,0,0,12,0,0,0,0,0,0,0,2.773254,3.0810622796104,3
1,1,2,0,2,0,16,1,0,1,0,0,0,0,0,256,1,15,0,0,0,16,12,6,0,0,24,57,0.7037037037037,1.3086419753086,1,2,0,2,12,0,0,3,0,1,0,37,0,0,0,0,0,0,0,4.1563888888889,4.0555699124337,3
1,1,0,0,0,0,24,0,0,0,0,0,0,0,0,136,1,3,0,0,0,5,8,2,0,0,13,12,0.48,0.64,1,0,0,0,4,0,0,1,0,0,0,6,0,0,0,0,0,0,0,2.552196,1,1
1,0,1,0,0,0,22,0,0,0,0,0,0,0,0,184,1,3,0,0,0,6,4,0,0,0,12,17,0.58620689655172,0.55172413793103,0,1,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2.4458034482759,1,1
1,0,0,1,0,0,22,0,0,0,0,0,0,0,0,68,1,3,0,0,0,4,8,0,0,0,11,10,0.47619047619048,0.80952380952381,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2.3697047619048,1,1
1,0,0,0,1,0,22,0,0,0,0,0,0,0,0,192,1,3,0,0,0,5,2,4,1,0,7,17,0.70833333333333,0.79166666666667,0,0,0,1,4,0,0,2,0,0,0,10,0,0,0,0,0,0,0,2.8482208333333,1,2
1,0,0,1,0,0,18,0,0,0,0,0,4,0,0,304,1,3,0,0,0,7,7,0,0,0,9,26,0.74285714285714,0.68571428571429,0,0,1,0,5,0,0,0,0,1,0,9,0,0,0,0,0,0,0,2.7908028571429,2.3697047619048,1
1,1,0,0,1,0,18,0,0,0,0,0,0,0,0,276,1,6,0,0,0,14,7,4,11,0,19,51,0.72857142857143,0.97142857142857,1,0,0,1,7,0,0,2,0,0,0,38,0,0,0,0,0,0,0,3.0210957142857,3.5021168333333,3
1,3,2,0,0,0,14,0,0,0,0,0,4,0,0,304,1,15,0,0,0,15,10,2,0,0,25,51,0.67105263157895,1.2236842105263,3,2,0,0,4,0,0,1,0,0,0,37,0,0,0,0,0,0,0,3.539025,4.1132079382184,3
1,0,3,3,1,0,12,0,0,0,0,0,0,4,0,304,1,21,0,0,0,26,28,0,0,0,54,73,0.5748031496063,1.1496062992126,0,3,3,1,17,0,0,2,0,0,0,40,0,0,0,0,0,0,0,4.102625984252,5.1206227101806,3
1,0,0,0,0,0,12,1,0,0,0,0,0,4,0,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.1860364023476,1
1,0,0,1,1,0,12,1,0,0,0,0,4,0,0,368,1,6,0,0,0,15,16,4,0,0,21,54,0.72,0.46666666666667,0,0,1,1,8,0,0,2,0,0,0,16,0,0,0,0,0,0,0,3.04862,3.0644744973437,1
1,4,1,1,0,0,8,1,0,0,0,0,0,0,0,284,-1,16,0,0,0,26,31,6,0,0,45,89,0.66417910447761,0.99253731343284,3,1,1,0,14,0,0,4,0,0,0,43,0,0,0,0,0,0,0,5.7029425373134,4.1309334726993,3
1,0,0,0,0,0,24,1,0,0,20,8,0,4,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.0122483802717,1
1,2,1,0,2,0,24,1,0,0,8,0,0,0,1,252,1,15,0,0,0,31,25,4,17,0,31,127,0.80379746835443,0.93670886075949,2,1,0,2,15,0,0,4,0,0,0,74,0,0,0,0,0,0,0,3.9936335443038,5.4234887243883,1
1,0,0,0,0,0,20,1,0,1,8,0,0,0,1,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.0115272743279,1
1,1,0,0,1,0,20,1,0,1,8,28,4,0,1,256,1,6,0,0,0,12,6,6,8,0,13,46,0.77966101694915,1.0847457627119,1,0,0,1,6,0,0,3,0,0,0,33,0,0,0,0,0,0,0,3.2273694915254,3.1086604733068,1
1,1,0,1,2,0,14,1,0,1,14,6,0,0,1,220,1,11,0,0,0,19,15,4,13,0,14,80,0.85106382978723,1.1170212765957,1,0,1,2,9,0,0,4,0,0,0,56,0,0,0,0,0,0,0,3.7818659574468,4.2383597851381,2
1,3,0,1,1,0,10,1,0,1,8,8,4,0,1,256,1,13,0,0,0,21,23,6,4,0,30,77,0.7196261682243,1.0373831775701,3,0,1,1,11,0,0,3,0,0,0,46,0,0,0,0,0,0,0,3.7043196261682,5.0434820742842,3
1,0,0,0,0,0,4,1,0,1,2,32,0,0,1,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.0733281124593,1
1,0,0,0,0,1,4,1,0,1,0,0,0,0,1,3744,-1,0,2,1,0,23,28,2,0,0,97,18,0.15652173913043,4.3478260869565,0,0,0,0,6,0,0,2,0,0,0,6,0,2,2,0,2,0,0,3.6495086956522,6,5
0,1,0,0,0,0,24,0,0,0,16,4,4,0,1,240,1,3,0,0,0,7,4,0,0,0,8,24,0.75,0.46875,1,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2.54298125,1,1
0,0,1,0,0,0,24,0,0,0,18,18,0,0,1,272,1,3,0,0,0,8,8,0,0,0,11,30,0.73170731707317,0.39024390243902,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2.5241073170732,1,1
0,0,0,1,0,0,24,0,0,0,18,8,0,0,1,244,1,3,0,0,0,7,5,2,0,0,12,21,0.63636363636364,0.63636363636364,0,0,1,0,6,0,0,1,0,0,0,8,0,0,0,0,0,0,0,2.6339272727273,1,2
0,0,0,0,1,0,22,0,0,0,18,18,0,0,1,272,1,3,0,0,0,10,11,2,0,0,12,36,0.75,0.27083333333333,0,0,0,1,1,0,0,1,0,0,0,11,0,0,0,0,0,0,0,2.7032375,1,2
0,0,1,0,0,0,20,0,0,0,18,8,0,0,1,244,1,3,0,0,0,10,5,2,0,0,12,38,0.76,0.42,0,1,0,0,5,0,0,1,0,0,0,18,0,0,0,0,0,0,0,2.693588,2.5241073170732,2
0,1,1,0,0,0,18,0,0,1,18,8,0,0,1,244,1,6,1,0,0,20,14,8,0,1,37,67,0.64423076923077,0.75961538461538,1,1,0,0,8,0,0,4,0,0,0,21,0,0,0,0,1,0,0,3.2901336538462,3.2535289085366,4
0,1,2,0,0,0,10,0,0,1,22,20,4,0,1,204,1,9,0,0,0,14,10,-2,0,0,29,46,0.61333333333333,0.84,1,2,0,0,3,0,0,1,0,0,0,45,0,0,0,0,0,0,0,3.0454093333333,4.0059105617127,3
0,5,2,1,1,0,16,0,0,1,10,12,4,0,1,220,1,27,0,0,0,46,14,4,0,0,14,210,0.9375,0.83928571428571,5,2,1,1,8,0,0,2,0,0,0,122,0,0,0,0,0,0,0,4.5578633928571,6.2687619797642,3
0,0,0,0,0,0,12,0,0,1,18,4,0,0,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.2903367973506,1
0,0,0,0,0,1,12,0,0,1,0,0,0,0,1,3744,-1,0,4,2,0,83,70,10,0,0,227,187,0.45169082125604,5.4855072463768,0,0,0,0,21,0,0,6,0,0,0,100,0,3,3,0,4,0,0,4.0895089371981,6,6
2,1,0,0,0,0,24,0,0,0,0,0,0,0,0,196,1,3,0,0,0,15,16,0,0,0,39,33,0.45833333333333,0.38888888888889,1,0,0,0,4,0,1,0,0,0,0,19,0,0,0,0,0,0,0,2.3406041666667,1,1
2,0,1,0,0,0,24,0,0,0,0,0,0,0,0,188,1,3,0,0,0,7,7,4,0,0,23,11,0.32352941176471,0.55882352941176,0,1,0,0,3,0,0,2,0,0,0,12,0,0,0,0,0,0,0,2.6305617647059,1,3
2,1,0,0,0,0,16,0,0,0,0,0,0,0,0,72,1,3,0,0,0,6,7,2,0,0,12,19,0.61290322580645,0.58064516129032,1,0,0,0,2,0,0,1,0,0,0,11,0,0,0,0,0,0,0,2.6275161290323,2.3406041666667,2
2,2,0,0,0,0,14,0,0,0,0,0,0,0,0,156,1,6,0,0,0,8,9,4,0,0,22,18,0.45,1.625,2,0,0,0,3,0,0,2,0,0,0,14,0,0,0,0,0,0,0,2.86195,3.0698202956989,4
2,1,1,1,0,0,10,0,0,0,18,12,4,0,1,200,1,9,0,0,0,13,12,4,0,0,18,47,0.72307692307692,0.83076923076923,1,1,1,0,5,0,0,2,0,0,0,34,0,0,0,0,0,0,0,3.2860938461538,4.3884191907812,4
2,3,3,2,1,0,14,0,0,0,14,6,0,0,1,192,1,27,0,0,0,41,29,8,17,0,48,156,0.76470588235294,1.1323529411765,3,3,2,1,22,0,0,4,0,0,0,131,0,0,0,0,0,0,0,4.8839441176471,6.244430489077,4
2,0,0,0,0,0,6,0,0,0,12,6,4,0,1,180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.3861213111611,1
2,0,0,0,1,0,6,0,0,0,18,8,0,0,1,184,1,3,0,0,0,7,6,4,1,0,20,14,0.41176470588235,0.55882352941176,0,0,0,1,3,0,0,2,0,0,0,12,0,0,0,0,0,0,0,2.6810941176471,3.0535247314199,2
2,2,1,1,1,0,2,0,0,1,18,8,0,0,1,184,-1,0,1,0,0,1,0,0,0,0,2,5,0.71428571428571,0.28571428571429,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.1360428571429,4.0400749120204,6
2,5,0,1,0,0,24,0,0,1,18,8,0,0,1,248,1,9,6,5,0,21,21,6,0,0,40,65,0.61904761904762,1.0666666666667,5,0,1,0,16,0,0,3,0,0,0,30,0,3,3,0,6,0,0,3.4087933333333,4.1076486757607,3
2,0,1,2,2,0,16,0,0,1,8,18,0,0,1,216,1,15,0,0,0,26,25,10,10,0,53,76,0.58914728682171,1.3255813953488,0,1,2,2,14,0,0,4,0,0,0,65,0,0,0,0,0,1,1,3.9362821705426,5.1034111310215,4
2,0,0,0,0,0,6,0,0,1,20,6,0,0,1,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.3342506657734,1
2,1,1,1,0,0,6,0,0,1,26,20,0,0,1,244,1,9,0,0,0,17,14,2,0,0,25,58,0.69879518072289,0.68674698795181,1,1,1,0,7,0,0,1,0,0,0,29,0,0,0,0,0,0,0,3.0863915662651,3.1479902851274,2
2,0,0,0,0,0,2,0,0,1,14,6,0,0,1,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.271327230879,1
2,5,0,2,2,0,2,0,0,1,26,20,0,0,1,244,-1,5,0,0,0,4,2,0,2,0,4,13,0.76470588235294,2.2352941176471,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,4.4123529411765,5.0070087640129,3
2,3,3,1,1,0,24,0,0,1,0,0,0,0,0,272,1,24,0,0,0,22,20,0,0,0,34,74,0.68518518518519,1.4907407407407,3,3,1,1,9,0,0,0,0,0,0,69,0,0,0,0,0,0,0,4.0515851851852,5.0922280354388,1
2,0,0,0,0,0,24,0,0,1,0,0,4,0,0,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.188818014743,1
2,1,0,2,0,0,24,0,0,1,0,0,0,4,0,252,1,9,0,0,0,12,11,2,0,0,23,35,0.60344827586207,0.91379310344828,1,0,2,0,6,0,0,1,0,0,0,24,0,0,0,0,0,0,0,3.0574086206897,3.0739340526822,2
2,1,1,2,1,0,22,1,0,1,0,0,0,4,0,252,1,15,0,0,0,20,11,6,13,0,67,34,0.33663366336634,1.3861386138614,1,1,2,1,10,0,0,3,0,0,0,80,0,0,0,0,0,0,0,3.6893198019802,4.1304399539913,3
2,4,2,0,2,0,16,1,0,1,0,0,0,0,0,276,1,24,0,0,0,26,14,0,0,0,29,97,0.76984126984127,1.1746031746032,4,2,0,2,7,0,0,2,0,0,0,88,0,0,0,0,0,0,0,4.4228484126984,5.0302262779085,2
2,0,0,0,0,0,16,1,0,1,0,0,0,4,0,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.1566278987338,1
