experience,egg,mandible,hardhat,knight,papillosaur,startLife,hasGlove,hasGlove2,hasBomb,pitfalls,spikes,grass,whiteRock,inside,surface,finished,swordHits,bombUsage,explodeHits,thrownHits,time,dirChange,lifeLost,clangs,uselessKeys,moving,standing,percStanding,avgAggro,killEgg,killMandible,killHardhat,killKnight,free,freezed,grabbing,hurt,stairs,loading,spin,swing,tap,carry,lift,treasure,useItem,falling,backOnFeet,prediction,intention,reported
1,0,0,0,1,0,22,0,0,0,0,0,0,0,0,192,1,3,0,0,0,5,2,4,1,0,7,17,0.70833333333333,0.79166666666667,0,0,0,1,4,0,0,2,0,0,0,10,0,0,0,0,0,0,0,2.8482208333333,1,2
1,0,0,1,0,0,18,0,0,0,0,0,4,0,0,304,1,3,0,0,0,7,7,0,0,0,9,26,0.74285714285714,0.68571428571429,0,0,1,0,5,0,0,0,0,1,0,9,0,0,0,0,0,0,0,2.7908028571429,2.3697047619048,1
1,1,0,0,1,0,18,0,0,0,0,0,0,0,0,276,1,6,0,0,0,14,7,4,11,0,19,51,0.72857142857143,0.97142857142857,1,0,0,1,7,0,0,2,0,0,0,38,0,0,0,0,0,0,0,3.0210957142857,3.5021168333333,3
1,3,2,0,0,0,14,0,0,0,0,0,4,0,0,304,1,15,0,0,0,15,10,2,0,0,25,51,0.67105263157895,1.2236842105263,3,2,0,0,4,0,0,1,0,0,0,37,0,0,0,0,0,0,0,3.539025,4.1132079382184,3
1,0,3,3,1,0,12,0,0,0,0,0,0,4,0,304,1,21,0,0,0,26,28,0,0,0,54,73,0.5748031496063,1.1496062992126,0,3,3,1,17,0,0,2,0,0,0,40,0,0,0,0,0,0,0,4.102625984252,5.1206227101806,3
1,0,0,0,0,0,12,1,0,0,0,0,0,4,0,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.1860364023476,1
1,0,0,1,1,0,12,1,0,0,0,0,4,0,0,368,1,6,0,0,0,15,16,4,0,0,21,54,0.72,0.46666666666667,0,0,1,1,8,0,0,2,0,0,0,16,0,0,0,0,0,0,0,3.04862,3.0644744973437,1
1,4,1,1,0,0,8,1,0,0,0,0,0,0,0,284,-1,16,0,0,0,26,31,6,0,0,45,89,0.66417910447761,0.99253731343284,3,1,1,0,14,0,0,4,0,0,0,43,0,0,0,0,0,0,0,5.7029425373134,4.1309334726993,3
1,0,0,0,0,0,24,1,0,0,20,8,0,4,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.0122483802717,1
1,2,1,0,2,0,24,1,0,0,8,0,0,0,1,252,1,15,0,0,0,31,25,4,17,0,31,127,0.80379746835443,0.93670886075949,2,1,0,2,15,0,0,4,0,0,0,74,0,0,0,0,0,0,0,3.9936335443038,5.4234887243883,1
1,0,0,0,0,0,20,1,0,1,8,0,0,0,1,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.0115272743279,1
1,1,0,0,1,0,20,1,0,1,8,28,4,0,1,256,1,6,0,0,0,12,6,6,8,0,13,46,0.77966101694915,1.0847457627119,1,0,0,1,6,0,0,3,0,0,0,33,0,0,0,0,0,0,0,3.2273694915254,3.1086604733068,1
1,1,0,1,2,0,14,1,0,1,14,6,0,0,1,220,1,11,0,0,0,19,15,4,13,0,14,80,0.85106382978723,1.1170212765957,1,0,1,2,9,0,0,4,0,0,0,56,0,0,0,0,0,0,0,3.7818659574468,4.2383597851381,2
1,3,0,1,1,0,10,1,0,1,8,8,4,0,1,256,1,13,0,0,0,21,23,6,4,0,30,77,0.7196261682243,1.0373831775701,3,0,1,1,11,0,0,3,0,0,0,46,0,0,0,0,0,0,0,3.7043196261682,5.0434820742842,3
1,0,0,0,0,0,4,1,0,1,2,32,0,0,1,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8983,2.0733281124593,1
1,0,0,0,0,1,4,1,0,1,0,0,0,0,1,3744,-1,0,2,1,0,23,28,2,0,0,97,18,0.15652173913043,4.3478260869565,0,0,0,0,6,0,0,2,0,0,0,6,0,2,2,0,2,0,0,3.6495086956522,6,5
1,1,0,0,0,0,24,0,0,0,0,0,0,0,0,180,1,3,0,0,0,7,5,2,0,0,6,26,0.8125,0.5625,1,0,0,0,5,0,0,1,0,0,0,7,0,0,0,0,0,0,0,2.74278125,1,1
1,0,1,0,0,0,24,0,0,0,0,0,0,0,0,116,1,3,0,0,0,8,5,0,0,0,6,32,0.84210526315789,0.52631578947368,0,1,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2.5804947368421,1,1
1,0,0,1,0,0,24,0,0,0,0,0,0,0,0,116,1,3,0,0,0,12,6,0,0,0,13,49,0.79032258064516,0.41935483870968,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2.5179725806452,1,1
1,0,0,0,1,0,24,0,0,0,0,0,0,0,0,136,1,3,0,0,0,17,16,8,6,0,26,56,0.68292682926829,0.63414634146341,0,0,0,1,8,0,0,4,0,0,0,18,0,0,0,0,0,0,0,3.1005512195122,1,2.5
1,2,0,0,0,0,16,0,0,0,0,0,4,0,0,268,1,6,0,0,0,19,13,2,0,0,30,66,0.6875,0.59375,2,0,0,0,7,0,0,1,0,0,0,9,0,0,0,0,0,0,0,2.8200875,3.5872625,1
1,1,1,0,1,0,14,0,0,0,0,0,4,0,0,236,1,9,0,0,0,24,13,0,13,0,20,103,0.83739837398374,0.80487804878049,1,1,0,1,18,0,0,2,0,0,0,44,0,0,0,0,0,0,0,3.2389520325203,4.1157772063543,2
1,4,2,2,1,0,18,0,0,0,0,0,0,4,0,280,1,27,0,0,0,57,52,-6,1,0,63,216,0.7741935483871,0.77777777777778,4,2,2,1,24,0,0,0,0,0,0,25,0,0,0,0,0,0,0,4.1015569892473,5.0087526399957,2.5
1,2,5,4,4,0,24,0,0,0,8,28,4,0,1,240,1,45,0,0,0,83,86,16,29,0,106,309,0.74457831325301,1.1759036144578,2,5,4,4,48,0,0,13,0,0,0,87,0,0,0,0,0,0,0,7.5629884337349,6.0234397275948,4
1,0,0,1,1,0,12,0,0,0,14,16,4,0,1,200,1,6,0,0,0,14,11,2,0,0,8,60,0.88235294117647,0.75,0,0,1,1,8,0,0,1,0,0,0,8,0,0,0,0,0,0,0,2.9471735294118,3.3093193813344,2.5
1,4,1,2,1,0,18,0,0,0,16,18,4,0,1,184,1,24,0,0,0,21,20,-2,2,0,24,78,0.76470588235294,1.9019607843137,4,1,2,1,13,0,0,1,0,0,0,23,0,0,0,0,0,0,0,4.2330529411765,4.0559493725757,2
1,3,1,4,2,0,24,0,0,0,26,4,0,0,1,192,1,30,0,0,0,28,24,6,1,0,45,95,0.67857142857143,1.6214285714286,3,1,4,2,19,0,0,3,0,0,0,45,0,0,0,0,0,0,0,5.0015307142857,5.0224574671802,3
1,1,2,2,4,0,18,0,0,0,18,8,0,0,1,276,1,27,0,0,0,46,34,10,9,0,34,198,0.85344827586207,0.95258620689655,1,2,2,4,31,0,0,6,0,0,0,54,0,0,0,0,0,1,1,5.2053344827586,6.2210752814534,3.5
1,1,1,1,0,0,8,0,0,1,18,8,0,0,1,276,-1,3,1,0,0,11,7,6,0,0,6,48,0.88888888888889,0.62962962962963,1,0,0,0,5,0,0,4,0,0,0,7,0,0,0,0,1,0,0,4.8894666666667,3.0687223068239,3
1,1,0,1,1,0,24,0,0,1,0,0,0,4,0,248,1,9,0,0,0,10,11,4,0,0,16,33,0.6734693877551,1.3265306122449,1,0,1,1,7,0,0,2,0,0,0,15,0,0,0,0,0,0,0,3.245806122449,4.1426941253209,2
1,4,1,0,2,0,20,1,0,1,0,0,0,4,0,248,1,21,0,0,0,27,16,2,5,0,21,113,0.84328358208955,1.1194029850746,4,1,0,2,13,0,0,3,0,0,0,57,0,0,0,0,0,0,0,4.3619410447761,5.4899566082442,2.5
1,2,0,0,0,0,18,1,0,1,0,0,0,0,0,220,1,6,0,0,0,8,7,2,0,0,12,27,0.69230769230769,0.94871794871795,2,0,0,0,2,0,0,1,0,0,0,13,0,0,0,0,0,0,0,2.8811,3.0847568293893,1
1,1,0,1,1,0,16,1,0,1,0,0,0,0,0,272,1,9,0,0,0,12,6,2,0,0,23,35,0.60344827586207,0.86206896551724,1,0,1,1,5,0,0,1,0,0,0,19,0,0,0,0,0,0,0,3.061474137931,4.3697937683012,1.5
1,0,1,2,1,0,14,1,0,1,0,0,0,0,0,324,1,12,0,0,0,16,11,4,1,0,31,46,0.5974025974026,0.88311688311688,0,1,2,1,10,0,0,2,0,0,0,33,0,0,0,0,0,0,0,3.4515051948052,5.3178617802768,2
1,3,4,1,0,0,10,1,0,1,0,0,0,0,0,452,1,24,0,0,0,25,17,-4,0,0,39,85,0.68548387096774,1.3387096774194,3,4,1,0,10,0,0,0,0,1,0,60,0,0,0,0,0,0,0,4.3134282258065,6.0924286045028,2
1,3,0,0,0,0,14,1,0,1,0,0,0,0,0,380,1,9,0,0,0,10,7,2,0,0,15,37,0.71153846153846,0.86538461538462,3,0,0,0,4,0,0,1,0,0,0,27,0,0,0,0,0,0,0,3.1268019230769,3.0728587403915,1
